SSN,NIF,Name,Phone,Address,Birthdate
962872181,730670874,Guilherme Pereira,923657072,Leiria Alameda do Codeçal S/N 1828-943,1991-04-06
691128453,683897762,Tatiana Henriques-Ferreira,906097817,Tomar Largo Lucas Cruz 28 5296-099,1981-10-11
219287767,479359332,Diogo Baptista,970306663,Tavira Largo de Marques 18 4760-578,2000-05-15
730520557,155769801,Lisandro Silva,905236861,Loulé Avenida de Marques 40 1914-786,1946-06-24
454978409,620516198,Erica-Alícia Fonseca,965393998,Covilhã R. Emma Moreira 319 4244-609,1970-10-13
243771744,849993525,Mateus Rodrigues,960476740,Montemor-o-Novo Travessa de Campos 32 8469-376,1967-01-24
402026539,295358245,Bárbara Freitas,974113638,Marco de Canaveses Praça Ana Abreu 89 4567-445,1992-02-22
715168789,755903648,Leandro Paiva,999695544,Entroncamento Av de Sousa 1 7722-117,1947-05-02
468408514,165035690,Eduardo Pires,973933617,Trancoso Praça de Valente 64 9163-063,1951-06-17
373161100,303550451,Vítor Cruz,994736764,Oliveira do Hospital Travessa das Oliveiras S/N 4405-516,1989-08-18
538019529,529749732,Mara Marques-Abreu,918440984,Lagos Praça de Gonçalves 93 5506-945,1974-01-22
734681380,627945984,Afonso Brito,950699315,Macedo de Cavaleiros R. Benjamim Faria 16 8664-075,1985-09-19
558663985,365536650,Márcio Santos,917085087,Sines Largo de Neto S/N 1320-113,1963-06-08
451636258,264568300,Iara Guerreiro,946385941,Caniço Av Fernando Gaspar 427 3348-986,1996-07-11
528745382,500724435,Erica Guerreiro,994095744,Sabugal Rua Edgar Martins 348 1769-460,1954-08-04
551376252,776526019,Mélanie Tavares,964474950,Valbom Praça de Vieira 22 9037-315,2002-02-17
961311099,901852891,Álvaro Amaral,975777594,Câmara de Lobos Praça Martins S/N 3665-703,1950-06-18
400587238,789286787,Mélanie Cunha,997645226,Fiães Avenida Cardeal Cerejeira 80 8346-333,1987-12-16
191155195,929364903,Ângelo Ribeiro,939645133,Braga R. de Santo António dos Capuchos 84 9659-893,1989-09-02
556442576,404251029,Laura Neto,987761910,Póvoa de Santa Iria Travessa de Henriques 45 0609-396,1994-08-01
481574298,721377006,Bárbara Tavares,997250343,Matosinhos Alameda Yasmin Mendes 344 4115-417,1985-06-27
119364168,919469512,Larissa-Vera Alves,976837991,Loulé Travessa Faria 59 6027-928,2005-06-03
583303054,946502951,Ângelo Mendes,920859038,Lagos Largo de Santos 3 3644-632,1945-07-08
288050685,614351456,Joana Campos,912720341,Horta Rua Visconde de Alvalade 4 8413-809,1997-11-29
887557756,845777410,Isabela Monteiro,937565849,Valpaços Avenida Micael Carneiro 282 0146-271,1987-07-29
270830841,973939807,Diogo Cardoso,943841863,Mealhada Avenida Rocha 660 5700-337,2004-05-16
483402185,397347718,Matias Campos,999515219,Sintra Praça Miguel Sousa S/N 8175-015,1949-02-21
771010243,126112985,Gaspar Lopes,914102853,São João da Madeira Alameda de Matias 50 3071-742,1952-03-28
893023199,312686196,David Santos,963821674,Lamego Alameda Kevin Carvalho 67 0843-649,1948-02-24
354779044,678768546,Alícia Domingues,947400391,Funchal Alameda Cunha 47 3398-999,1951-02-02
855785097,932812197,Miriam Jesus,960802678,Câmara de Lobos Travessa Marques 329 7248-347,1954-03-07
493416898,180158869,Bianca Borges,992932122,Ribeira Grande Praça Costa 24 2631-134,1992-11-28
610316098,597426396,Leandro de Correia,937102183,Fundão Rua Neto 5 8915-102,1977-08-09
507032045,638887390,Isabela Morais,912033566,Cartaxo Alameda de Barros 4 6768-598,1993-04-08
255520086,946648068,Carolina Andrade,910287007,Castelo Branco Praça de Branco 3 5449-765,1981-03-21
443254143,217500728,Clara da Faria,984254421,Lagoa Rua Herculano 65 9029-930,1992-10-20
319995225,547931043,Caetana Coelho,924994063,Vila do Conde R. de Correia 563 7363-112,1999-04-28
360244747,761598545,Soraia Sá,993638545,Paços de Ferreira Avenida Rúben Almeida 91 3361-080,2000-11-14
813520447,564315913,Lorena Castro,949033545,Trofa Av de Nogueira 57 4324-177,1978-07-14
179530010,449792901,César Valente,949002343,Entroncamento Alameda do Carvalhido 95 0442-989,1974-07-28
801534640,202126896,Núria Branco,909430912,Vila Franca de Xira Av Sousa S/N 7723-226,1997-05-16
204011507,749428287,Débora Amaral,963160130,Seia Praça Fernandes 24 3025-285,1951-08-17
360472047,580126007,Violeta da Neto,995232268,Estremoz Largo António Ribeiro 66 3479-878,1966-01-19
423865808,843006320,Ivo Henriques,955746925,Amarante Alameda de Faria 34 8596-802,2005-11-03
601100468,650179818,Ana Morais,912584750,Seixal Rua de Simões 7 4801-805,1968-08-15
958666605,899785043,Íris Amorim,913980123,Fátima Rua de Moradias Populares do Eng.º Machado Vaz S/N 7750-764,1967-06-04
508476203,826264369,Juliana Barros,949808253,Vizela Largo de Cunha S/N 1284-508,2002-12-12
864740062,348999966,Frederico Sousa,921218634,Maia Av Costa 91 1073-821,1995-12-15
784796993,977222449,Ângela da Pereira,977696641,Ermesinde Avenida Sara Alves 90 3100-264,1999-08-28
469939612,162573680,Mário da Nascimento,911765535,Porto Avenida de Antunes 13 6702-329,2004-07-04
460925722,944963993,Matilde Sousa,966652069,Trofa Largo Vaz 94 4990-995,1970-01-16
158254323,392874022,Marco Teixeira-Tavares,931325826,Trancoso Rua de Matias S/N 7974-737,1952-01-12
602023723,178773908,Igor Garcia,968206445,Funchal Rua Herculano 640 2581-176,1965-06-14
319353666,976104709,Madalena Lopes-Guerreiro,953332802,Torres Vedras Av Vítor Morais 463 8068-343,2004-11-24
999971133,690450821,Tiago Barbosa,995579275,Loulé Praça Kevin Almeida 24 6916-189,1983-12-16
635355444,163419921,Miguel Freitas,990734346,Moura Rua Eduardo Prado Coelho 915 5452-272,2005-06-10
347756145,748088421,Erika Teixeira,919194883,Seixal R. Roma 961 8107-002,1998-10-29
105914588,760680852,Íris Barros-Anjos,924104731,Tavira Rua de Borges 6 2597-907,1954-04-23
216734878,808832363,Alice Machado,941273283,Póvoa de Varzim Praça das Comunidades Portuguesas 438 7637-832,1988-10-03
724453991,635752425,Diana-Petra Neves,925132347,Almeirim Praça Rui Antunes 34 9731-896,1964-08-18
699793864,421919023,Melissa Borges,997127551,Vila Nova de Gaia R. das Cegonhas 88 3165-547,1968-11-19
764216759,755564579,Mafalda de Soares,916847542,Fiães Avenida de Monchique S/N 9949-837,1978-09-11
430138776,627772143,Sara do Melo,924573143,Vila Nova de Foz Côa Travessa de Baptista 50 5754-368,1953-10-10
975738862,898174840,Helena Leal-Melo,994454299,Abrantes Praça Campolide 83 2723-852,1985-08-01
223891770,260445767,Renata Garcia,943441453,Torres Vedras Avenida Gabriel Anjos 131 1619-433,1958-12-31
104408992,129271204,Lara Abreu-Freitas,958430326,Barreiro Praça Ribeiro 64 9031-293,2004-03-22
587608670,702257814,Francisca Castro-Pereira,919418597,Ílhavo Rua de Correia 73 7528-912,1979-05-11
914204870,216413164,Marco Campos,988560879,Ponte de Sor Avenida Campos 408 0978-278,1990-12-22
769410421,234069457,Ismael Gomes,997788325,Vila do Conde Largo de Paiva 95 1036-050,1968-05-17
713803946,490821900,Gabriel Andrade,906865397,Penafiel Av de Lima S/N 9843-176,1983-03-06
681229964,706430722,Gustavo Esteves,982119283,Lourosa Praça Miranda S/N 3851-060,1977-04-01
229518151,566220225,Isaac Magalhães,949152116,Sacavém Rua de João Chagas 88 6720-923,1947-01-09
247066664,477014815,Joaquim Faria,998836747,Pinhel Largo Martim Pinheiro S/N 0189-077,1991-05-04
864394986,314275878,Filipa da Pereira,965740776,Gouveia Travessa de Monteiro S/N 1133-656,1994-04-29
775479961,801471866,Henrique Gomes,910874191,Bragança Largo de Azevedo 658 5857-570,1964-01-13
852521115,126473509,Sebastião Vieira-Nogueira,985666876,Vale de Cambra Alameda Oliveira 28 7722-069,1955-05-20
485131972,408250649,Ema Vaz,904304694,Horta Alameda da Lingueta 5 6667-049,1987-05-10
680942552,999332271,Emma de Magalhães,955659920,Fátima Avenida do Arrabalde 30 1290-870,1960-09-08
757334819,955860684,Sandro Araújo-Costa,985005309,Gandra R. da Pedreira 34 8810-293,1957-03-28
448970552,932718239,Luna do Jesus,975256870,Santa Cruz Rua de Sá 862 7618-231,1969-09-12
965376646,523671710,Joel da Morais,937553683,Miranda do Douro Rua Ariana Loureiro 81 5406-985,1976-12-06
335172159,891182222,Alícia Matos,998379633,Penafiel Av Carvalho 95 9951-063,1998-03-10
912525507,455444044,Pilar-Sofia Cardoso,948434917,Montemor-o-Novo Av de Castro S/N 0834-009,1997-12-14
228727863,345290424,Adriana da Esteves,912391766,Gafanha da Nazaré Praça de Lopes S/N 9577-716,2005-10-16
171533907,461431160,Carlos da Reis,994844863,Alverca do Ribatejo Av Mário Ruivo 1 8663-535,1985-02-09
850662408,713587797,Emanuel Lourenço,946440470,Portalegre Alameda João Santos 34 3822-634,2002-09-05
391503024,139582339,Margarida Lourenço-Vaz,998529538,Torres Vedras Praça do Pedregulho 83 6997-552,2005-08-05
633994968,967725713,Mia Pires,922501809,Caniço R. Eva Freitas 47 5568-895,1970-03-07
757228917,775921541,Bruno Neto,927717477,Ribeira Grande R. de Macedo 10 3579-758,1949-04-28
207145951,180707173,Marta Fernandes,908420900,Torres Vedras Alameda do Arrabalde S/N 9430-376,1981-06-14
636054606,742654308,Afonso Teixeira,970241179,Elvas Av de Gaspar 2 2870-144,1967-02-10
475547846,115610620,Joana da Matos,994164997,Estarreja R. do Dr. António Macedo 98 0516-010,1957-04-18
175430621,563656364,Carlota Soares,980820644,Mirandela R. Artur Cupertino de Miranda 48 7151-661,1981-09-18
283374127,897396076,Bianca Branco,908831663,Quarteira R. Nelson Mandela S/N 7023-302,1952-11-30
710974424,792361715,Carolina Torres,958188202,Lamego Largo Mário Ruivo 5 6711-852,2006-05-20
630482157,810224568,Irina Fernandes,962261092,Paços de Ferreira Avenida das Verdades 93 7678-814,1987-09-08
856943442,243835784,André do Castro,985233376,Santarém Avenida Júlio Verne 53 5016-378,2003-02-09
857586731,575750199,Alice Melo,996413777,Alverca do Ribatejo Rua Soares 4 2626-356,1984-12-08
326109990,419151835,Maria Coelho,943250691,Oliveira de Azeméis Av Rita Magalhães 369 5699-134,1979-05-27
366345856,595610184,Micael Baptista,998145556,Viana do Castelo Praça Márcio Macedo 13 2438-139,1952-10-07
527008566,612815102,Margarida Santos,975974391,Tomar R. Moura 6 8531-088,2002-11-18
272120160,784107151,Lia Morais,955894927,Tavira Rua de Matias 66 3821-589,1990-05-14
841104908,704653659,Ângelo Loureiro,932930617,Mirandela Av de Pires 733 6912-808,1990-07-27
117713032,661304776,Alexandra Rodrigues,957008539,Matosinhos Travessa de Esteves 906 4455-086,1967-05-25
810272346,531275608,Diana Borges,982478547,Aveiro Rua das Escadas do Monte dos Judeus S/N 2009-030,1966-05-23
603913752,820873350,Frederico Morais,997815292,Pombal R. dos Bacalhoeiros S/N 3322-411,1958-07-07
841426685,786580469,Pedro Amaral,927497603,Amora Travessa do Borratém 6 1668-596,1984-07-11
363532733,637921445,Jorge Pinho,922847077,Almada Travessa do Dr. Fernando de Azeredo Antas S/N 2916-159,1969-08-25
645710901,277126210,Irina da Fernandes,911864889,Fátima Largo Lopes 70 0653-733,1957-12-13
204134571,219013601,Vasco Matos-Nascimento,938694094,Amora Rua da Vila Expo 7 6503-573,1994-03-20
877220067,568369567,Filipa Ribeiro,966227577,Ponte de Sor R. de Barbosa 62 1840-292,1965-03-24
634965878,197916497,César Leal-Barros,954415345,Tomar Avenida das Escadas do Monte dos Judeus 78 0262-147,1989-04-09
414734525,723121419,Alexandre Leite,922135853,Vila Real de Santo António Rua de Martins 34 1434-236,1957-05-12
429957730,604933918,Érica Martins,913561176,Vila Nova de Foz Côa Av Wilson Magalhães 430 5221-997,1951-09-21
414873973,374839318,William da Mota,964120601,Viseu Largo Rita Antunes 87 4156-999,1950-02-04
486929261,122240623,Mara Gaspar,950783516,Mêda Rua Assunção 18 9627-038,1987-08-30
364605512,259326069,Joana Fonseca,944870223,Braga Avenida Ramos 51 3057-197,2004-06-25
366584598,237358711,Henrique Ramos,996472213,Ribeira Grande Av Professor José Conde S/N 1734-169,1966-11-08
937687879,162319916,Gonçalo Barros,943757065,Albufeira Rua Fábio Cunha 89 2006-025,2000-12-06
334454950,388168950,Filipe Ferreira,938378371,Vila Real Largo de Reis 67 9059-996,1954-12-18
721797000,873972598,Érica Paiva,946341449,Rebordosa Av Batista S/N 8318-616,1999-07-05
541292971,993191609,Ana Reis,980448442,Tondela Av de Pinho 53 8954-227,1973-09-12
213135106,577162552,Petra-Ariana Domingues,987956504,São Salvador de Lordelo R. do Borratém 287 2893-208,1991-04-22
658500590,968653877,Simão Soares-Sousa,906226148,Braga Rua de Guerreiro 78 9479-286,1948-09-15
623585753,975528588,Francisca Branco,929427365,Santiago do Cacém Rua Campos 8 6583-345,1998-10-02
315668791,169269619,Diana Correia,914190565,Pinhel Largo de Sidónio Pais 21 9607-665,2001-01-31
538633354,836064794,Diana Tavares,973021866,Seia Alameda de Correia 526 6546-418,1977-08-20
170915227,355483951,Madalena do Lourenço,992144503,Reguengos de Monsaraz Alameda Antunes 96 6970-219,2001-12-15
961845166,701669444,António Magalhães,962888104,Praia da Vitória Travessa Magalhães 81 2486-320,2002-07-14
948073047,729210275,Tatiana Fernandes,977708954,São Salvador de Lordelo Travessa Luana Rodrigues 29 7330-186,1998-11-17
618846316,563117817,Íris Gomes,936161609,Costa da Caparica Av Coronel Marques Júnior 97 4696-724,1974-09-08
647862591,874234012,Fabiana Coelho,945105105,Torres Novas Avenida Raquel Santos 2 4335-938,1982-06-05
149531450,317842554,Carolina Batista,982227798,São Salvador de Lordelo Travessa Vítor Anjos 85 0317-501,1978-11-20
556127379,735225780,Simão Loureiro,945029567,Santa Cruz Rua de Matos 10 5337-207,1984-06-23
563895231,887044566,João Henriques,954989265,Agualva-Cacém R. José Luís Nunes 37 3289-232,1952-12-02
149673534,872688406,Margarida Paiva-Cardoso,953947029,Santarém Avenida Anita Costa 99 0577-881,1999-01-04
294686382,138575887,Renata Macedo,913262736,Valbom Alameda Patrícia Macedo 98 2934-763,1957-03-15
533536316,666185952,Lorena-Lúcia Morais,961786558,Trofa R. Manuel Neto 55 7452-534,1985-06-17
660539906,591333327,Joaquim da Correia,912618406,Cartaxo Rua de Teixeira 848 1047-151,2005-06-03
837143003,451419370,Henrique Gonçalves,931871076,Évora Rua Morais 7 5900-566,1968-04-10
854318787,483699840,Benjamim de Assunção,934469616,Freamunde Avenida Amorim 80 5930-792,1958-03-17
629160067,194623133,Lucas Araújo,953173279,Barreiro R. Baptista 44 9337-285,1962-03-07
915463602,744261393,Guilherme Machado,966113486,Sines Travessa Assunção 63 2480-723,1970-10-10
702978748,544951387,Mara Cunha,907001218,Agualva-Cacém Rua Henriques S/N 7175-026,1979-09-09
616737304,902795520,Ângela Batista,967712189,São Mamede de Infesta Rua de Amorim 5 7372-278,1991-01-08
434710159,100628201,Leonor Carneiro,964330018,Mangualde Largo Vieira S/N 2709-459,1983-02-02
804385440,779427428,Emília-Margarida Pinho,962131755,Caniço Av Samuel Batista 89 6457-239,1996-12-30
671570930,590263155,Fernando Paiva,927489919,Vale de Cambra Rua Leite 930 6085-239,1967-03-08
838809752,706976083,Luna Amorim,916720848,Pombal Avenida Lúcia Moreira 95 7712-957,1964-10-06
894362421,272899278,Bárbara Guerreiro,928513218,Almeirim Alameda de Paiva 44 6065-336,1957-09-09
367674405,975532425,Artur do Coelho,986706263,Almeirim Alameda de Garcia 57 8216-427,2005-05-08
853345148,976922504,Sara Matos,915560518,Amadora Largo Júlio Verne S/N 3047-461,1954-08-30
210775540,703346908,Martim Gaspar,955561466,Vila Nova de Famalicão Praça de Carneiro 3 9595-881,1970-02-24
532244266,975027870,Ana Soares-Borges,963050767,Braga Travessa de Fonseca S/N 4946-200,1984-04-01
728782937,413664243,João Cruz,943119074,São Mamede de Infesta Travessa de Chaves de Oliveira 9 4050-363,1965-02-28
277197538,108144430,Yara Ribeiro,902636443,Valpaços Praça do Calvário 53 5103-671,2000-05-11
843096420,268401202,Diogo Araújo,958682606,Santo Tirso Avenida Dinis Lima 59 5714-494,1982-11-29
428348926,503117718,Rita Nunes,981730669,Caldas da Rainha Travessa Alice Cruz 894 7737-298,1956-02-19
345353312,734983488,Carminho Lima,916150168,Ovar Travessa de Anjos 586 3827-960,1955-04-08
195308281,318757395,Mário Vicente,937359330,Matosinhos Av Wilson Carvalho 81 4116-189,1990-04-12
932521861,769724352,Isabela Amaral,945302583,Gondomar R. Tomé Soares 837 0634-446,1972-06-28
243044174,394784303,João Pacheco-Moura,972616996,Queluz Avenida dos Ingleses S/N 1070-300,1967-10-20
644929744,202573528,Tatiana Magalhães,966980733,Lamego Praça de Brito 18 5766-151,1989-12-08
867732465,761920308,Lourenço Sousa,947563880,Mealhada Alameda Valentina Amorim 21 9063-630,1992-11-24
938732972,179839598,Alice de Morais,901774571,Trofa Largo Gonçalves 484 3843-789,1977-12-25
170311105,100405565,Erica Teixeira,955130561,Setúbal Largo da Conceição 2 4914-096,1992-04-06
573588136,613903779,Fábio Soares,983090638,Lagoa Praça de Neto S/N 5386-470,1981-10-31
408100591,309571622,Luna Nascimento,917978218,Ermesinde R. Costa 84 5069-824,1948-01-26
579043916,173156197,Sebastião de Morais,906505286,Lourosa Travessa de Araújo 409 5973-943,1984-02-02
724049944,298262577,Fábio de Teixeira,978566090,Ourém Praça de Ferreira S/N 7107-943,1999-09-06
509261300,231922899,Filipa Borges,948822195,Setúbal Alameda das Fragatas 48 3628-653,1972-12-12
827149407,565793483,Adriana Neto,934637416,Vila Nova de Famalicão Praça Pilar Almeida 6 1024-041,1984-07-09
213404713,473369682,Soraia Abreu,953968013,Guimarães Alameda Pereira 50 5917-938,1986-01-02
811601078,394339881,Miriam Barbosa,905037859,Macedo de Cavaleiros Alameda Irina Branco 822 6864-660,1984-05-20
622276585,844136962,Caetana Faria,959624580,Bragança Largo Sousa 9 0257-303,1996-01-07
512651048,940124224,Carolina-Kyara Garcia,915534867,Funchal Avenida Costa 2 2879-630,1949-06-14
254160311,902707106,Nelson Vaz,920082066,Ribeira Grande Avenida de Pinho 13 4946-413,1972-04-18
143248106,276441107,Bernardo Oliveira,950193435,Lisboa Alameda de Gonçalves S/N 8213-796,1983-03-03
130122611,294274466,Victória Carvalho,917363375,Marco de Canaveses Alameda Freitas 24 7636-448,1960-09-25
218896409,395115728,Noah Simões,997504841,Agualva-Cacém Travessa Ribeiro 16 4544-810,1985-02-21
134275425,761603751,Ana do Pacheco,983204371,Reguengos de Monsaraz Travessa Carolina Ribeiro 1 6471-645,1995-06-20
994352088,344403778,Igor Nascimento,948489491,Portimão Largo do Carvalhão 63 8926-698,1971-10-19
523668719,987634396,Gustavo Monteiro,996723139,Odivelas Travessa dos Aventureiros S/N 9649-698,2003-07-26
990271733,150006365,Tiago Fonseca,959813395,Pombal R. Clara Cunha S/N 4139-451,1976-10-13
494157571,930466076,Matias Coelho,966521262,Fundão Travessa do Levante 60 0329-242,1974-03-06
256786612,505250660,Alexandre Borges,984272507,Queluz Avenida de Gomes S/N 3578-172,1967-01-16
403092747,457779248,Yara Gaspar,920704317,Sines Travessa da Galega 29 9486-215,1987-06-03
623055584,310097593,Isaac Moreira,940843726,Espinho Av Cunha 24 3652-053,1969-07-02
237610415,613097524,Mariana Nascimento,955694555,Tarouca Praça Magalhães 54 4410-210,1966-10-17
478668930,412138124,Gonçalo Amorim,996752435,Sines Avenida Valente 2 1543-036,1952-04-30
166898611,133837068,Mara do Moura,941739982,Barcelos Largo de Vieira 490 2403-562,1970-03-24
603253719,130014972,Ângelo Pires,982487677,Oliveira do Bairro Travessa Luísa Torres S/N 3466-786,1980-02-13
149724081,304090726,Ivan Cardoso,970131453,Ponta Delgada R. Araújo 87 6808-453,1987-02-27
306073702,918985932,Vera Mota,923939366,Rebordosa Travessa Leal 89 7482-872,1968-12-04
587205352,855200286,Inês Ramos-Valente,931906234,Amadora Travessa Simões 26 6330-961,1961-04-01
594161185,151119948,Teresa Anjos,942440684,Marinha Grande Travessa Leite 787 6034-983,1964-07-08
740951465,679604234,Flor Reis,944951838,Fátima Alameda de Morais 14 1477-695,1967-03-01
626643749,189583901,Sara-Kyara Rocha,926886920,Chaves Rua Vera Soares 419 0285-710,1952-04-08
793446960,665680206,José Carvalho,981421146,Mêda Rua Alícia Anjos 1 5636-762,1958-03-23
938126398,597412594,Luca Nogueira,938790303,Costa da Caparica Alameda Petra Melo 21 4890-573,1980-03-01
862847301,731508615,Lara Alves,960453382,Anadia Avenida de Santo Estêvão 68 6324-216,1966-12-18
466225579,822998158,Madalena Pinto,952269086,Ílhavo Av Mota 95 7139-473,1956-02-17
446833447,164425646,Caetana Alves,972532149,Almada R. de Pereira S/N 4252-000,1960-12-11
754259764,116702914,Nair Guerreiro,908343731,Alcácer do Sal Largo de Fonseca S/N 8377-254,1965-03-26
468923052,585305682,Melissa Macedo,928442917,Câmara de Lobos R. Pinheiro 48 3618-702,1986-07-27
226073763,389945651,Kevin Oliveira,947360757,Guimarães Largo do Evaristo 65 5332-191,1945-08-27
938512269,166618645,Lúcia Anjos,913010271,Lagoa Travessa de Rocha 89 3502-024,1955-07-10
569304112,132805172,Luca Jesus,939025965,Torres Vedras Avenida Petra Pereira 3 0005-964,1959-03-02
726875136,701451008,Fabiana Pires-Gaspar,997327325,Gandra Rua de Batista 88 3073-522,1959-05-16
486796771,562502681,Nicole do Lourenço,935889096,Serpa R. Teresa Lopes 18 5114-476,1951-02-04
402597404,359855954,Márcio de Barros,974092556,Pombal Rua Simão Andrade 634 7728-344,1945-12-04
709618268,491235663,Joel Gaspar,914177214,Oliveira do Bairro Avenida das Âncoras 7 3401-596,1998-06-08
952877172,615863849,Afonso Machado,952680588,Paços de Ferreira Rua de Pinheiro 649 8043-513,1956-06-28
158269773,619058427,Bárbara do Vicente,960296780,Portalegre Largo de Mota 97 4179-328,1965-10-01
609734274,893632882,Cláudio Castro,977645699,Oliveira do Hospital Av de Brito 1 6019-792,1970-06-08
658087304,931895820,Iara Jesus,913546522,Santiago do Cacém Travessa de Amorim S/N 1056-416,1979-04-10
994201803,490086384,Alexandra da Amorim,962703817,Ílhavo Praça do Conselho da Europa 288 1654-876,1947-12-14
542874647,960935593,Yasmin-Gabriela Martins,998872498,Vizela Alameda do Cais das Pedras 23 4079-823,1991-04-13
782979795,638574297,Denis do Rocha,906960014,Queluz Rua de Cartes 64 1941-885,1996-11-16
751750188,231953984,Sara Brito,954188657,Gafanha da Nazaré Travessa de Cartes 29 6718-507,1962-10-21
555488187,629788716,Irina-Luísa Simões,996495397,Gafanha da Nazaré Rua Iara Moreira S/N 7205-398,1953-08-22
174402148,577875265,Nicole Brito-Almeida,911741891,Miranda do Douro Avenida João Jayme Faria Affonso S/N 5296-385,1955-11-25
510953602,769729694,Luna Leite,911651899,Beja Avenida de Barros 75 5642-989,2000-08-19
726120871,279006390,Gabriel Rodrigues,910843651,Vila Nova de Santo André R. Marcos Campos 505 4641-113,1975-09-16
446143936,387868130,Bárbara Henriques,983576447,Gafanha da Nazaré Avenida Manuel Pinto de Azevedo Júnior 7 7135-568,1947-09-11
902546736,579089197,Alícia Antunes,944423423,Lagos Travessa de Cruz 6 2430-480,2005-06-06
866505729,644619447,Joel Melo-Batista,932163315,Ourém Av Almeida S/N 5911-108,1969-06-06
858868755,356169315,Carminho Correia,984377261,Santiago do Cacém Alameda das Linhas de Torres 62 9368-074,1979-10-07
519900357,876783157,Larissa Neves-Costa,964524929,Covilhã Rua Filipa Lourenço 57 1575-456,1971-04-10
940766859,261338500,Kyara Gonçalves,938509256,Almeirim Praça da Expo 98 359 4461-884,1976-01-08
448983490,473264817,Igor Mendes,946075735,Vila do Conde Praça Nascimento 6 8527-542,1990-01-17
665740751,358399103,Rui do Pacheco,939539865,Castelo Branco Praça Esteves 681 4663-535,1988-07-01
702694189,278987754,Sara Matos,917540908,Lamego R. Nunes 81 6030-983,1979-05-20
329442908,865810720,Filipe Araújo,992646402,Lixa Av Neto 407 4753-713,1946-08-31
975198534,561220816,Renata do Alves,973505547,Macedo de Cavaleiros Avenida Renato Vicente 99 8716-494,1988-11-17
840788959,304479972,Dinis da Torres,987407043,Vila Real Rua Cardoso 4 7332-327,1978-12-24
677124797,516236951,Andreia Oliveira,983152461,Tomar Avenida de Paiva 98 6331-869,1984-11-30
914315864,219141420,Luís Esteves,920915105,Póvoa de Santa Iria R. Moura 29 8408-334,1950-05-13
537114147,959338259,Alícia Correia,912164601,Albufeira Travessa de Abreu 57 5178-768,1965-07-16
206466183,789048129,Ana Vicente,950603918,Bragança Praça Jorge Oliveira 23 9567-226,2001-11-20
985830651,664674948,Wilson Loureiro,991354906,Sintra R. Afonso de Albuquerque 52 0443-508,1962-06-08
889450316,134520606,Valentina-Luna Fonseca,979961287,Peniche Rua Borges S/N 1267-391,2001-05-19
472202282,162997405,Emanuel Gaspar,929047112,Tomar Travessa de Vaz 7 5979-433,2003-03-13
866669575,336123178,César Morais,940560652,Guimarães Largo Rafaela Jesus 93 9929-056,1957-06-13
647564259,436250208,Irina Reis,979585164,Silves Travessa de Borges 13 6363-545,1951-12-03
615598785,366601010,Vera Magalhães,933506896,Aveiro Rua de Santo Eugénio S/N 1775-522,1969-12-25
763817947,581646419,Débora Freitas,930892126,Alcácer do Sal Alameda Barros S/N 6333-065,1997-07-21
532656473,503844733,Igor Cruz,917701942,Estremoz Praça de Campos 605 4151-911,1947-05-26
647291370,923759511,Sofia Melo,902377258,Beja Rua de Silva 38 2002-256,1974-06-15
654295395,924943889,Júlia Pinto,959820664,Vila Nova de Famalicão R. Lourenço 6 9051-321,1948-10-17
814970332,234127158,Diana Teixeira,953596140,Esmoriz Largo Mendes 699 1136-607,1989-01-03
358445249,433226451,Denis Araújo,925612038,Lourosa Av da Vitória S/N 2712-236,1979-06-22
588083841,488644514,Isaac Vicente,906308093,Faro Largo Gomes 93 8834-188,1973-01-11
462920701,917922978,Eduarda Esteves-Assunção,926192238,Estarreja Travessa de Mendes 56 6161-918,1977-08-15
178841015,888191677,Kevin Matias,949731327,Vila Franca de Xira Rua de Leal 7 8859-804,1964-05-24
706419398,466855076,Érica Leite,972471706,Loures Travessa de Figueiredo 277 6445-624,1954-08-05
906479943,451423816,Salomé Carneiro,952807400,Mealhada Travessa Naiara Araújo 46 0876-440,2003-08-09
221238291,344990252,Wilson Gaspar,923678393,Elvas R. de Melo 5 6426-121,2004-06-11
953361820,225766659,Vera-Naiara Pacheco,923425928,Gondomar Rua Leal 41 2582-635,1964-10-14
383239727,899446586,Eduarda-Núria Ferreira,972885650,Seia Avenida Sérgio Esteves 28 7067-650,1975-01-08
656965711,220749364,Isabel Fernandes,990842084,Tavira Avenida Catarina Antunes 6 9285-955,1978-08-01
546246712,484164904,Diego Abreu,965657416,Mirandela Rua da Bouça S/N 7299-773,1993-03-15
842390407,878709600,Emanuel Monteiro,925255379,Torres Vedras Travessa Miriam Coelho 65 4741-320,1986-10-02
370378011,834213730,Hugo Alves,922960618,Gafanha da Nazaré Avenida de Eça de Queirós 6 2429-825,1993-06-05
533242622,560263050,Tomé da Brito,911916199,Trofa Largo da Banda de Ramalde 99 0349-392,1990-10-25
175452692,584956814,Guilherme Ribeiro,936696778,Vila Nova de Famalicão Alameda Vieira 77 7492-207,1996-12-21
723501246,229662456,Emma Pacheco-Morais,975231468,Vendas Novas Largo de Lamas 330 3371-422,1956-08-21
390384805,656660791,Eva da Anjos,946159394,São João da Madeira R. de Matos S/N 6930-589,1987-12-25
932718302,424712455,Pilar Barros,988025315,Queluz Largo de Assunção 95 0382-344,1965-09-13
